Longitude,Latitude,Time,Power ⌁,Power ⌁ without Loss,Efficiency ⋅,Global ⤋ ⭍,Direct ⇣ ⭍,Sky-Diffuse 🗤 ⭍,Ground-Diffuse ⭞ ⭍,Spectral effect ±,Spectral effect ± ％,Spectral factor,Global ⤋ ∡ ☉,Direct ⇣ ∡ ☉,Sky-Diffuse 🗤 ∡ ☉,Ground-Diffuse ⭞ ∡ ☉,Global ⤋ -⭜,Direct ⇣ -⭜,Sky-Diffuse 🗤 -⭜,Ground-Diffuse ⭞ -⭜,Global ⤋ ∡,Direct ⇣ ∡,Sky-Diffuse 🗤 ∡,Ground-Diffuse ⭞ ∡,Sky-Diffuse Horizontal 🗤⭳,Direct Horizontal ⇣ ⭳,Extra Horizontal ⍖ ⭳,Extra Normal ⍖ ⦜,Linke Turbidity ⋅,Refracted alt. ⦧ ⦩,Temperature 🌡,Wind speed 🌬,Altitude ⦩,Azimuth 󱦥,Incidence ⭸,Sun-Horizon ⛰,Shading state 🮞,In-shade 🮞,Horizon ⛰,Visible 👁,Outbound ⊖,Outbound ⊖ i
8.628,45.812000000000005,2010-11-13 11:00:00,758.6793,882.1852,0.8829,882.1852,787.314,83.9408,10.9305,0.0,0.0,1.0,1004.6194,895.179,96.0728,13.3676,-5.4512,-3.4625,-1.001,-0.9877,999.1682,891.7165,95.0718,12.3799,53.5044,422.7877,618.4149,1389.9635,2.0,26.4179,14.0,0.0,0.4611,3.1209,1.2286,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-13 12:00:00,738.9261,859.2164,0.8873,859.2164,765.4528,83.2246,10.5389,0.0,0.0,1.0,973.986,866.3721,94.7881,12.8258,-5.5842,-3.6489,-0.9876,-0.9477,968.4017,862.7231,93.8004,11.8782,52.5207,404.4674,597.2236,1389.9635,2.0,25.4465,14.0,0.0,0.4441,3.3679,1.169,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-13 13:00:00,658.8714,766.1295,0.9038,766.1295,677.3629,79.7781,8.9886,0.0,0.0,1.0,854.0561,754.1143,89.2025,10.7392,-6.3464,-4.6235,-0.9294,-0.7935,847.7096,749.4908,88.2731,9.9457,48.3527,334.2893,514.7992,1389.9635,2.0,21.7384,14.0,0.0,0.3794,3.6324,0.9891,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-13 14:00:00,514.3809,598.1172,0.9293,598.1172,520.1753,71.6154,6.3265,0.0,0.0,1.0,652.3212,567.0959,77.8743,7.3509,-8.7076,-7.353,-0.8114,-0.5431,643.6135,559.7429,77.0629,6.8078,40.1619,221.7534,376.8828,1389.9635,2.0,15.7325,14.0,0.0,0.2746,3.8713,0.7662,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-13 15:00:00,300.8258,349.7975,0.9542,349.7975,291.3317,55.6207,2.8451,0.0,0.0,1.0,380.2106,318.0851,58.9058,3.2196,-13.6125,-12.7609,-0.6137,-0.2379,366.5981,305.3242,58.2921,2.9817,26.9151,87.7997,193.5381,1389.9635,2.0,8.0039,14.0,0.0,0.1397,4.0842,0.5287,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-13 16:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1389.9635,2.0,-0.8421,14.0,0.0,nan,4.2746,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-13 17:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1389.9635,2.0,-10.9518,14.0,0.0,nan,4.4614,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-13 18:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1389.9635,2.0,-21.2795,14.0,0.0,nan,4.6413,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-13 19:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1389.9635,2.0,-31.7283,14.0,0.0,nan,4.8317,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-13 20:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1389.9635,2.0,-41.9079,14.0,0.0,nan,5.0508,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-13 21:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1389.9635,2.0,-51.2068,14.0,0.0,nan,5.3274,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-13 22:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1389.9635,2.0,-58.5121,14.0,0.0,nan,5.7023,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-13 23:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1389.9635,2.0,-62.0031,14.0,0.0,nan,6.1922,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 00:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-60.2311,14.0,0.0,nan,0.4274,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 01:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-53.9954,14.0,0.0,nan,0.8435,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 02:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-45.2196,14.0,0.0,nan,1.1487,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 03:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-35.2626,14.0,0.0,nan,1.3836,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 04:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-24.8678,14.0,0.0,nan,1.5814,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 05:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-14.48,14.0,0.0,nan,1.7633,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 06:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-4.4083,14.0,0.0,nan,1.9442,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 07:00:00,205.3437,238.7717,0.9557,238.7717,197.8305,39.3151,1.6262,0.0,0.0,1.0,264.2634,220.8569,41.5692,1.8372,-14.4321,-13.8632,-0.4331,-0.1357,249.8313,206.9938,41.1361,1.7015,20.9583,44.5027,121.2653,1390.5604,2.0,5.003,14.0,0.0,0.0873,2.135,0.4476,Above,Potentially-sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-14 08:00:00,448.3562,521.3444,0.939,521.3444,448.9662,67.2365,5.1417,0.0,0.0,1.0,565.3422,487.0692,72.3603,5.9127,-10.1145,-8.9236,-0.7539,-0.4369,555.2278,478.1456,71.6064,5.4759,36.0599,174.6121,315.8902,1390.5604,2.0,13.1304,14.0,0.0,0.2292,2.3394,0.6863,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-14 09:00:00,615.7622,716.0026,0.912,716.0026,630.1621,77.7178,8.1228,0.0,0.0,1.0,792.0038,696.2695,86.1169,9.6174,-6.8872,-5.2794,-0.8973,-0.7106,785.1166,690.9901,85.2197,8.9068,45.8587,296.8133,469.8522,1390.5604,2.0,19.7482,14.0,0.0,0.3447,2.5691,0.9151,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-14 10:00:00,716.8761,833.5768,0.892,833.5768,741.0201,82.5097,10.047,0.0,0.0,1.0,940.2787,834.639,93.4772,12.1625,-5.7399,-3.8673,-0.974,-0.8987,934.5388,830.7717,92.5032,11.2639,51.2739,382.0803,571.2106,1390.5604,2.0,24.2537,14.0,0.0,0.4233,2.8248,1.1137,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-14 11:00:00,756.4482,879.5909,0.8834,879.5909,784.7373,84.0347,10.8189,0.0,0.0,1.0,1001.1211,891.7709,96.1265,13.2238,-5.4491,-3.4705,-1.0016,-0.9771,995.672,888.3004,95.1249,12.2467,53.2597,417.9068,612.8367,1390.5604,2.0,26.1493,14.0,0.0,0.4564,3.12,1.2239,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-14 12:00:00,736.819,856.7662,0.8877,856.7662,763.022,83.3136,10.4306,0.0,0.0,1.0,970.7258,863.1977,94.8407,12.6875,-5.5816,-3.656,-0.9882,-0.9375,965.1443,859.5417,93.8525,11.7501,52.2755,399.7846,591.8418,1390.5604,2.0,25.1895,14.0,0.0,0.4396,3.3662,1.1655,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-14 13:00:00,656.7789,763.6964,0.9042,763.6964,674.9794,79.8327,8.8843,0.0,0.0,1.0,850.9777,751.1448,89.2231,10.6098,-6.343,-4.6295,-0.9296,-0.7839,844.6347,746.5153,88.2935,9.8259,48.0843,329.9463,509.6739,1390.5604,2.0,21.5014,14.0,0.0,0.3753,3.63,0.9871,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-14 14:00:00,512.1414,595.5132,0.9297,595.5132,517.6766,71.6075,6.229,0.0,0.0,1.0,649.2607,564.1895,77.8364,7.2349,-8.6908,-7.3453,-0.811,-0.5346,640.5699,556.8442,77.0254,6.7003,39.8546,217.9265,372.0602,1390.5604,2.0,15.5192,14.0,0.0,0.2709,3.8683,0.7652,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-14 15:00:00,298.0707,346.5938,0.9543,346.5938,288.3024,55.527,2.7645,0.0,0.0,1.0,376.669,314.7448,58.7963,3.1278,-13.4922,-12.6485,-0.6126,-0.2311,363.1768,302.0964,58.1837,2.8967,26.5636,84.8823,189.0709,1390.5604,2.0,7.8146,14.0,0.0,0.1364,4.0808,0.5284,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-14 16:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-1.0539,14.0,0.0,nan,4.2717,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 17:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-11.1121,14.0,0.0,nan,4.4576,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 18:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-21.4326,14.0,0.0,nan,4.6371,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 19:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-31.882,14.0,0.0,nan,4.8271,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 20:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-42.0724,14.0,0.0,nan,5.0458,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 21:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-51.3955,14.0,0.0,nan,5.3221,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 22:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-58.7389,14.0,0.0,nan,5.6975,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-14 23:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1390.5604,2.0,-62.2651,14.0,0.0,nan,6.1901,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 00:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-60.4958,14.0,0.0,nan,0.4288,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 01:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-54.2389,14.0,0.0,nan,0.8469,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 02:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-45.4432,14.0,0.0,nan,1.1524,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 03:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-35.475,14.0,0.0,nan,1.387,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 04:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-25.0773,14.0,0.0,nan,1.5846,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 05:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-14.6929,14.0,0.0,nan,1.7662,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 06:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-4.6322,14.0,0.0,nan,1.9467,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 07:00:00,200.1646,232.7495,0.9555,232.7495,193.1102,38.096,1.5433,0.0,0.0,1.0,257.7945,215.7597,40.2908,1.7441,-14.2008,-13.6521,-0.4198,-0.1289,243.5937,202.1075,39.871,1.6152,20.4998,41.6416,115.8573,1391.1484,2.0,4.7773,14.0,0.0,0.0834,2.1374,0.4462,Above,Potentially-sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-15 08:00:00,444.8659,517.2859,0.9394,517.2859,445.1382,67.1173,5.0304,0.0,0.0,1.0,560.7377,482.76,72.1959,5.7818,-10.108,-8.9285,-0.7522,-0.4272,550.6298,473.8315,71.4437,5.3546,35.671,170.3366,310.2528,1391.1484,2.0,12.8865,14.0,0.0,0.2249,2.3413,0.6842,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-15 09:00:00,612.9008,712.6754,0.9125,712.6754,626.9564,77.7111,8.0079,0.0,0.0,1.0,787.9091,692.3734,86.0597,9.476,-6.8928,-5.296,-0.8967,-0.7002,781.0162,687.0774,85.163,8.7758,45.5388,292.0931,464.1734,1391.1484,2.0,19.4912,14.0,0.0,0.3402,2.5704,0.9123,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-15 10:00:00,714.4036,830.7018,0.8925,830.7018,738.1976,82.5701,9.934,0.0,0.0,1.0,936.5129,831.0031,93.491,12.0188,-5.7407,-3.8786,-0.9741,-0.888,930.7721,827.1245,92.5169,11.1307,51.0046,377.2274,565.5859,1391.1484,2.0,23.989,14.0,0.0,0.4187,2.8253,1.1098,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-15 11:00:00,754.2241,877.0047,0.8839,877.0047,782.1716,84.1239,10.7092,0.0,0.0,1.0,997.6393,888.382,96.1749,13.0824,-5.4471,-3.4785,-1.0021,-0.9666,992.1922,884.9036,95.1729,12.1158,53.0164,413.1132,607.3494,1391.1484,2.0,25.886,14.0,0.0,0.4518,3.1189,1.2193,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-15 12:00:00,734.733,854.3407,0.8882,854.3407,760.6176,83.3986,10.3245,0.0,0.0,1.0,967.503,860.0616,94.8893,12.552,-5.579,-3.6629,-0.9887,-0.9274,961.924,856.3987,93.9007,11.6246,52.0326,395.1999,586.5645,1391.1484,2.0,24.9382,14.0,0.0,0.4353,3.3645,1.162,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-15 13:00:00,654.7224,761.3051,0.9046,761.3051,672.6379,79.8847,8.7824,0.0,0.0,1.0,847.9559,748.2307,89.2417,10.4835,-6.3394,-4.6349,-0.9298,-0.7746,841.6166,743.5957,88.3119,9.7089,47.8199,325.7108,504.6659,1391.1484,2.0,21.2704,14.0,0.0,0.3712,3.6275,0.9852,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-15 14:00:00,509.9524,592.9679,0.93,592.9679,515.2341,71.5995,6.1343,0.0,0.0,1.0,646.2715,561.3501,77.7992,7.1222,-8.6732,-7.3364,-0.8106,-0.5262,637.5983,554.0137,76.9886,6.596,39.5536,214.2121,367.3654,1391.1484,2.0,15.3119,14.0,0.0,0.2672,3.8653,0.7643,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-15 15:00:00,295.3791,343.4641,0.9545,343.4641,285.3388,55.4384,2.6869,0.0,0.0,1.0,373.2083,311.476,58.6928,3.0396,-13.3707,-12.5345,-0.6115,-0.2246,359.8376,298.9414,58.0813,2.815,26.2215,82.0786,184.7403,1391.1484,2.0,7.6313,14.0,0.0,0.1332,4.0774,0.5282,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-11-15 16:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-1.2498,14.0,0.0,nan,4.2687,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 17:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-11.2664,14.0,0.0,nan,4.4537,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 18:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-21.5795,14.0,0.0,nan,4.633,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 19:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-32.0294,14.0,0.0,nan,4.8226,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 20:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-42.2303,14.0,0.0,nan,5.0408,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 21:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-51.5773,14.0,0.0,nan,5.3167,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 22:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-58.9589,14.0,0.0,nan,5.6926,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-15 23:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.1484,2.0,-62.5213,14.0,0.0,nan,6.1879,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-16 00:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.7278,2.0,-60.7561,14.0,0.0,nan,0.4302,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-16 01:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.7278,2.0,-54.4792,14.0,0.0,nan,0.85,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-16 02:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.7278,2.0,-45.6644,14.0,0.0,nan,1.1559,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-16 03:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.7278,2.0,-35.6856,14.0,0.0,nan,1.3904,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-16 04:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.7278,2.0,-25.285,14.0,0.0,nan,1.5876,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-16 05:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.7278,2.0,-14.9041,14.0,0.0,nan,1.769,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-16 06:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1391.7278,2.0,-4.8539,14.0,0.0,nan,1.9492,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-11-16 07:00:00,194.9835,226.725,0.9552,226.725,188.3752,36.8869,1.463,0.0,0.0,1.0,251.3296,210.6517,39.0241,1.6538,-13.9673,-13.4385,-0.4066,-0.1222,237.3623,197.2132,38.6175,1.5316,20.0442,38.8807,110.5106,1391.7278,2.0,4.5545,14.0,0.0,0.0795,2.1398,0.4447,Above,Potentially-sunlit,False,0.0,True,False,-1
