Longitude,Latitude,Time,Power ⌁,Power ⌁ without Loss,Efficiency ⋅,Global ⤋ ⭍,Direct ⇣ ⭍,Sky-Diffuse 🗤 ⭍,Ground-Diffuse ⭞ ⭍,Spectral effect ±,Spectral effect ± ％,Spectral factor,Global ⤋ ∡ ☉,Direct ⇣ ∡ ☉,Sky-Diffuse 🗤 ∡ ☉,Ground-Diffuse ⭞ ∡ ☉,Global ⤋ -⭜,Direct ⇣ -⭜,Sky-Diffuse 🗤 -⭜,Ground-Diffuse ⭞ -⭜,Global ⤋ ∡,Direct ⇣ ∡,Sky-Diffuse 🗤 ∡,Ground-Diffuse ⭞ ∡,Sky-Diffuse Horizontal 🗤⭳,Direct Horizontal ⇣ ⭳,Extra Horizontal ⍖ ⭳,Extra Normal ⍖ ⦜,Linke Turbidity ⋅,Temperature 🌡,Wind speed 🌬,Altitude ⦩,Azimuth 󱦥,Incidence ⭸,Sun-Horizon ⛰,Shading state 🮞,In-shade 🮞,Horizon ⛰,Visible 👁
8.628,45.812000000000005,2010-04-21 12:00:00,766.1699,890.8953,0.882,890.8953,711.98,159.6358,19.2794,9.3719,0.9365,1.0094,1016.5593,810.0509,182.9048,23.6035,-6.4395,-2.7897,-1.9057,-1.744,1010.1198,807.2612,180.9991,21.8595,160.0,681.0,1103.3174,1347.7393,2.0,20.48,0.95,0.959,3.4078,1.3413,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-21 13:00:00,659.9647,767.4008,0.9003,767.4008,536.2498,214.0676,17.0834,7.9081,0.9365,1.0094,859.0844,598.3305,240.2657,20.4882,-6.7414,-2.7242,-2.5034,-1.5138,852.343,595.6063,237.7623,18.9744,220.0,510.0,1035.5856,1347.7393,2.0,20.79,1.0,0.8763,3.8106,1.1232,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-21 14:00:00,472.8951,549.878,0.9272,549.878,285.3323,251.3631,13.1825,5.5024,0.9365,1.0094,599.7216,310.4117,273.9578,15.3521,-6.6601,-2.6714,-2.8544,-1.1343,593.0615,307.7403,271.1034,14.2178,274.0,273.0,910.581,1347.7393,2.0,20.87,1.05,0.7418,4.1288,0.8761,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-21 15:00:00,352.5804,409.9773,0.94,409.9773,208.275,191.3423,10.36,4.0464,0.9365,1.0094,444.7747,227.1859,205.6888,11.9,-8.6498,-5.6275,-2.1431,-0.8793,436.1249,221.5584,203.5457,11.0207,211.0,213.0,736.8783,1347.7393,2.0,20.79,1.2,0.5785,4.3799,0.6226,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-21 16:00:00,186.2906,216.617,0.943,216.617,78.782,131.56,6.275,2.1312,0.9365,1.0094,240.9911,92.8306,140.9756,7.1849,-11.2896,-9.2899,-1.4688,-0.5309,229.7015,83.5407,139.5068,6.654,155.0,101.0,526.4263,1347.7393,2.0,20.22,1.55,0.4013,4.5901,0.3672,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-21 17:00:00,56.3165,65.4843,0.8907,65.4843,15.1338,47.341,3.0095,0.6822,0.9365,1.0094,90.5616,33.2002,53.7129,3.6486,-17.0375,-16.2083,-0.5596,-0.2696,73.5241,16.9919,53.1532,3.379,65.0,65.0,293.9353,1347.7393,2.0,18.91,1.55,0.2199,4.7795,0.1116,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-21 18:00:00,0.0,0.0,0.9901,0.0,0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7449,1347.7393,2.0,17.13,1.35,0.0436,4.9605,0.0,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-21 19:00:00,0.0,0.0,0.9967,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1347.7393,2.0,15.06,1.1,-0.1315,5.1559,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-21 20:00:00,0.0,0.0,1.0003,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1347.7393,2.0,13.9,0.7,-0.2873,5.365,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-21 21:00:00,0.0,0.0,1.0006,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1347.7393,2.0,13.81,0.6,-0.4181,5.6004,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-21 22:00:00,0.0,0.0,1.0041,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1347.7393,2.0,12.69,0.45,-0.5133,5.867,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-21 23:00:00,0.0,0.0,1.0069,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1347.7393,2.0,11.8,0.2,-0.5617,6.1589,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 00:00:00,0.0,0.0,1.0097,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,10.93,0.1,-0.5561,0.182,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 01:00:00,0.0,0.0,1.0131,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,9.83,0.3,-0.4974,0.4701,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 02:00:00,0.0,0.0,1.0156,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,9.05,0.5,-0.394,0.7303,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 03:00:00,0.0,0.0,1.0174,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,8.49,0.6,-0.2572,0.9595,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 04:00:00,0.0,0.0,1.0195,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,7.81,0.65,-0.0972,1.1643,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 05:00:00,19.7718,22.9905,0.8408,22.9905,0.0,21.9414,1.0491,0.2537,0.9365,1.0094,27.7163,0.0,26.3691,1.3472,-0.3743,0.0,-0.2747,-0.0995,27.342,0.0,26.0944,1.2476,39.0,9.0,105.608,1346.991,2.0,7.99,0.5,0.0785,1.3551,0.0,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 06:00:00,108.4218,126.0718,0.9552,126.0718,20.5618,101.0906,4.4195,1.2245,0.9365,1.0094,145.3632,33.4246,106.9428,4.9958,-13.3825,-11.8992,-1.1143,-0.3691,131.9807,21.5255,105.8285,4.6266,125.0,53.0,342.8745,1346.991,2.0,8.99,0.15,0.2574,1.5372,0.1612,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 07:00:00,327.7646,381.1216,0.9592,381.1216,267.0221,103.4788,10.6207,3.6866,0.9365,1.0094,421.9012,300.9263,109.0188,11.9561,-24.5588,-22.5396,-1.1359,-0.8834,397.3424,278.3867,107.8829,11.0727,110.0,316.0,572.5078,1346.991,2.0,12.62,0.25,0.439,1.7289,0.4167,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 08:00:00,508.3129,591.0615,0.9424,591.0615,425.566,151.2878,14.2078,5.8188,0.9365,1.0094,639.0842,460.5876,162.2183,16.2783,-11.9219,-9.0289,-1.6902,-1.2028,627.1623,451.5587,160.5281,15.0755,153.0,427.0,777.0231,1346.991,2.0,14.67,1.0,0.6149,1.9447,0.6716,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 09:00:00,597.8862,695.2164,0.9284,695.2164,442.5384,236.6546,16.0235,6.9476,0.9365,1.0094,756.4214,480.2017,257.5839,18.6358,-7.6055,-3.5447,-2.6838,-1.377,748.8159,476.657,254.9001,17.2589,243.0,421.0,942.2505,1346.991,2.0,15.76,1.1,0.7747,2.2064,0.9238,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 10:00:00,734.1349,853.6453,0.9035,853.6453,645.386,189.4484,18.8108,8.7661,0.9365,1.0094,951.7151,717.3445,211.8897,22.4809,-6.8982,-3.0295,-2.2077,-1.6611,944.8169,714.3151,209.682,20.8198,189.0,612.0,1056.8778,1346.991,2.0,16.91,1.1,0.9021,2.5409,1.1673,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 11:00:00,669.9073,778.962,0.9139,778.962,454.4132,306.8756,17.6732,7.9082,0.9365,1.0094,859.1163,498.9117,339.3235,20.8811,-6.764,-1.6857,-3.5355,-1.5429,852.3522,497.2259,335.7881,19.3383,323.0,421.0,1113.0864,1346.991,2.0,17.8,1.3,0.9726,2.9612,1.3669,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 12:00:00,589.6149,685.5987,0.9264,685.5987,329.9597,339.4569,16.1821,6.866,0.9365,1.0094,746.5167,357.3915,370.2649,18.8604,-6.4872,-1.2358,-3.8578,-1.3935,740.0295,356.1557,366.407,17.4668,370.0,302.0,1107.0581,1346.991,2.0,18.37,1.55,0.9647,3.4114,1.3362,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 13:00:00,446.8089,519.5452,0.945,519.5452,175.6118,330.7428,13.1907,5.1007,0.9365,1.0094,555.4153,186.6801,353.6637,15.0715,-5.6531,-0.8546,-3.6849,-1.1136,549.7621,185.8255,349.9789,13.9579,377.0,160.0,1039.2268,1346.991,2.0,18.19,1.8,0.8812,3.816,1.1202,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 14:00:00,472.8484,549.8237,0.9424,549.8237,276.5533,259.9696,13.3007,5.4131,0.9365,1.0094,590.0321,296.0255,278.7668,15.2399,-6.5962,-2.5657,-2.9045,-1.126,583.4359,293.4598,275.8622,14.1138,281.0,262.0,914.2496,1346.991,2.0,18.14,1.75,0.746,4.1346,0.874,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 15:00:00,296.0134,344.2016,0.9541,344.2016,120.0943,214.9814,9.1259,3.3473,0.9365,1.0094,367.1284,129.0978,227.7023,10.3283,-6.3582,-3.2226,-2.3725,-0.7631,360.7702,125.8752,225.3298,9.5652,246.0,122.0,740.6991,1346.991,2.0,17.47,1.4,0.5822,4.3855,0.621,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 16:00:00,175.9729,204.6197,0.9493,204.6197,61.2777,137.3707,5.9712,1.9999,0.9365,1.0094,224.8092,71.7858,146.2314,6.792,-9.2607,-7.2352,-1.5236,-0.5018,215.5486,64.5506,144.7078,6.2901,163.0,79.0,530.5114,1346.991,2.0,16.89,0.85,0.4048,4.5953,0.366,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 17:00:00,58.7539,68.3184,0.8998,68.3184,13.7105,51.5674,3.0406,0.7044,0.9365,1.0094,91.4928,29.9339,57.9104,3.6486,-15.5703,-14.6974,-0.6034,-0.2696,75.9225,15.2365,57.307,3.379,70.0,60.0,298.3668,1346.991,2.0,16.42,0.4,0.2234,4.7845,0.1107,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 18:00:00,0.0,0.0,0.9942,0.0,0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.35,1346.991,2.0,15.83,0.1,0.047,4.9655,0.0,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-22 19:00:00,0.0,0.0,0.9957,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,15.35,0.35,-0.1275,5.1604,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 20:00:00,0.0,0.0,0.9987,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,14.4,0.5,-0.2829,5.3693,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 21:00:00,0.0,0.0,1.001,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,13.69,0.55,-0.4133,5.6042,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 22:00:00,0.0,0.0,1.0011,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,13.64,0.45,-0.5079,5.8699,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-22 23:00:00,0.0,0.0,1.0032,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.991,2.0,12.99,0.4,-0.5559,6.1606,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 00:00:00,0.0,0.0,1.0074,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,11.64,0.65,-0.5501,0.1822,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 01:00:00,0.0,0.0,1.0096,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,10.97,0.7,-0.4915,0.469,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 02:00:00,0.0,0.0,1.0106,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,10.64,0.65,-0.3884,0.7281,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 03:00:00,0.0,0.0,1.0093,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,11.04,0.5,-0.2519,0.9567,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 04:00:00,0.0,0.0,1.0096,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,10.94,0.4,-0.0921,1.1612,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 05:00:00,8.3778,9.7417,0.7414,9.7417,0.0,9.4526,0.2891,0.1219,0.9365,1.0094,13.3043,0.0,12.8833,0.421,-0.1653,0.0,-0.1342,-0.0311,13.1389,0.0,12.749,0.3899,15.0,0.0,111.8855,1346.2466,2.0,10.68,0.4,0.0832,1.3515,0.0,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 06:00:00,22.8315,26.5483,0.8419,26.5483,0.0,25.7605,0.7878,0.2926,0.9365,1.0094,31.9302,0.0,30.9198,1.0104,-0.3968,0.0,-0.3222,-0.0747,31.5334,0.0,30.5977,0.9357,36.0,0.0,348.8791,1346.2466,2.0,11.34,0.4,0.2621,1.5335,0.1621,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 07:00:00,47.3799,55.0929,0.8985,55.0929,0.0,53.4581,1.6348,0.5689,0.9365,1.0094,62.0865,0.0,60.1219,1.9646,-0.7716,0.0,-0.6264,-0.1452,61.315,0.0,59.4955,1.8195,70.0,0.0,578.0473,1346.2466,2.0,12.36,0.7,0.4438,1.725,0.4172,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 08:00:00,97.8997,113.8368,0.9417,113.8368,0.0,110.4588,3.378,1.1215,0.9365,1.0094,122.3992,0.0,118.5261,3.8731,-1.5211,0.0,-1.2349,-0.2862,120.8781,0.0,117.2911,3.5869,138.0,0.0,782.0782,1346.2466,2.0,12.65,1.0,0.6199,1.9408,0.6717,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 09:00:00,92.681,107.7686,0.9392,107.7686,0.0,104.5707,3.1979,1.0646,0.9365,1.0094,116.1905,0.0,112.5139,3.6766,-1.444,0.0,-1.1723,-0.2717,114.7466,0.0,111.3416,3.405,131.0,0.0,946.8452,1346.2466,2.0,12.55,0.9,0.7801,2.2027,0.9233,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 10:00:00,85.8655,99.8437,0.9343,99.8437,0.0,96.8809,2.9628,0.9915,0.9365,1.0094,108.208,0.0,104.7839,3.4241,-1.3448,0.0,-1.0918,-0.253,106.8632,0.0,103.6922,3.1711,122.0,0.0,1061.069,1346.2466,2.0,12.74,0.7,0.9078,2.5383,1.1656,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 11:00:00,104.3524,121.34,0.9424,121.34,0.0,117.7394,3.6006,1.1947,0.9365,1.0094,130.3817,0.0,126.256,4.1257,-1.6203,0.0,-1.3155,-0.3048,128.7614,0.0,124.9406,3.8209,147.0,0.0,1116.9598,1346.2466,2.0,13.19,0.7,0.9785,2.9614,1.3622,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 12:00:00,161.9363,188.298,0.9554,188.298,0.0,182.7105,5.5876,1.8286,0.9365,1.0094,199.5639,0.0,193.249,6.3149,-2.4801,0.0,-2.0135,-0.4666,197.0838,0.0,191.2355,5.8483,225.0,0.0,1110.7205,1346.2466,2.0,14.06,0.75,0.9703,3.4149,1.3312,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 13:00:00,110.345,128.3081,0.939,128.3081,0.0,124.5007,3.8074,1.2678,0.9365,1.0094,138.3643,0.0,133.986,4.3783,-1.7195,0.0,-1.396,-0.3235,136.6448,0.0,132.59,4.0548,156.0,0.0,1042.7996,1346.2466,2.0,14.97,0.55,0.8861,3.8214,1.1172,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 14:00:00,129.487,150.5663,0.9445,150.5663,0.0,146.0984,4.4679,1.4791,0.9365,1.0094,161.425,0.0,156.317,5.108,-2.0061,0.0,-1.6287,-0.3774,159.4189,0.0,154.6883,4.7306,182.0,0.0,917.8606,1346.2466,2.0,14.87,0.25,0.7502,4.1403,0.8719,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 15:00:00,87.3008,101.5125,0.9271,101.5125,0.0,98.5002,3.0123,1.0159,0.9365,1.0094,110.8688,0.0,107.3606,3.5083,-1.3778,0.0,-1.1186,-0.2592,109.491,0.0,106.242,3.249,125.0,0.0,744.4719,1346.2466,2.0,15.01,0.25,0.586,4.391,0.6195,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 16:00:00,43.2942,50.3421,0.8842,50.3421,0.0,48.8482,1.4939,0.5283,0.9365,1.0094,57.6518,0.0,55.8275,1.8243,-0.7165,0.0,-0.5817,-0.1348,56.9353,0.0,55.2458,1.6895,65.0,0.0,534.5571,1346.2466,2.0,14.53,0.25,0.4083,4.6005,0.3648,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 17:00:00,37.8317,43.9903,0.8768,43.9903,0.2164,42.4521,1.3218,0.4655,0.9365,1.0094,51.0419,0.4876,48.9265,1.6278,-0.8708,-0.2407,-0.5098,-0.1203,50.1712,0.2469,48.4168,1.5076,57.0,1.0,302.7663,1346.2466,2.0,13.73,0.5,0.2268,4.7895,0.1099,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 18:00:00,0.0,0.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9476,1346.2466,2.0,13.05,0.3,0.0505,4.9704,0.0,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-23 19:00:00,0.0,0.0,1.0041,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,12.69,0.35,-0.1236,5.1649,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 20:00:00,0.0,0.0,1.0058,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,12.16,0.5,-0.2786,5.3735,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 21:00:00,0.0,0.0,1.0073,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,11.68,0.6,-0.4084,5.6079,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 22:00:00,0.0,0.0,1.0083,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,11.36,0.65,-0.5025,5.8728,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-23 23:00:00,0.0,0.0,1.009,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1346.2466,2.0,11.16,0.75,-0.5501,6.1621,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-24 00:00:00,0.0,0.0,1.0096,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1345.5066,2.0,10.95,0.75,-0.5442,0.1823,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-24 01:00:00,0.0,0.0,1.0095,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1345.5066,2.0,10.98,0.85,-0.4857,0.4678,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-24 02:00:00,0.0,0.0,1.01,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1345.5066,2.0,10.82,0.8,-0.3828,0.726,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-24 03:00:00,0.0,0.0,1.0102,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1345.5066,2.0,10.75,0.8,-0.2466,0.954,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-24 04:00:00,0.0,0.0,1.0115,0.0,-0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1345.5066,2.0,10.35,0.8,-0.087,1.1581,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-04-24 05:00:00,22.3874,26.0318,0.8447,26.0318,0.0,24.978,1.0539,0.2859,0.9365,1.0094,31.2294,0.0,29.8822,1.3472,-0.4109,0.0,-0.3113,-0.0995,30.8185,0.0,29.5709,1.2476,41.0,7.0,118.0825,1345.5066,2.0,10.13,0.7,0.0879,1.3479,0.0,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-24 06:00:00,98.4825,114.5145,0.9452,114.5145,9.0392,101.7655,3.7098,1.1241,0.9365,1.0094,127.7996,14.763,108.7986,4.238,-6.6465,-5.1998,-1.1336,-0.3131,121.1531,9.5632,107.665,3.9248,127.0,24.0,354.7807,1345.5066,2.0,11.19,0.45,0.2668,1.5298,0.1629,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-24 07:00:00,239.7432,278.7712,0.962,278.7712,84.9661,185.8784,7.9267,2.6885,0.9365,1.0094,299.5712,95.4247,195.2496,8.8969,-9.7966,-7.1049,-2.0343,-0.6574,289.7746,88.3198,193.2152,8.2396,215.0,102.0,583.4809,1345.5066,2.0,12.69,0.2,0.4485,1.7211,0.4177,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-24 08:00:00,487.852,567.2698,0.9368,567.2698,379.1682,174.2471,13.8544,5.6185,0.9365,1.0094,616.7866,412.8491,187.968,15.9696,-11.2239,-8.0855,-1.9585,-1.18,605.5627,404.7636,186.0095,14.7896,181.0,388.0,787.0284,1345.5066,2.0,14.42,0.3,0.6248,1.9368,0.6718,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-24 09:00:00,662.3242,770.1443,0.9138,770.1443,607.498,145.0947,17.5517,7.8199,0.9365,1.0094,850.9987,669.7966,160.4614,20.7408,-8.1642,-4.9598,-1.6719,-1.5325,842.8345,664.8367,158.7895,19.2083,145.0,594.0,951.3384,1345.5066,2.0,15.3,0.7,0.7853,2.1989,0.9228,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-04-24 10:00:00,712.2382,828.1839,0.9059,828.1839,589.1411,220.5116,18.5312,8.4821,0.9365,1.0094,921.172,653.106,245.9781,22.088,-6.968,-2.7731,-2.5629,-1.632,914.204,650.3328,243.4152,20.4559,224.0,563.0,1065.1653,1345.5066,2.0,16.22,0.9,0.9135,2.5357,1.1639,Above,Sunlit,False,0.0,True
